selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition
54,far-from-aligned,far-anchor,4,8,1,75,13
54,far-from-aligned,far-anchor,4,7,1,75,14
54,far-from-aligned,far-anchor,4,6,1,75,15
54,far-from-aligned,far-anchor,4,5,1,75,16
54,near-aligned,far-anchor,4,4,1,75,17
54,near-aligned,far-anchor,4,3,1,75,18
54,near-aligned,far-anchor,4,2,1,75,19
54,near-aligned,far-anchor,4,1,1,75,20
54,aligned,far-anchor,4,0,1,75,21
54,near-aligned,far-anchor,4,2,1,25 and 75,23
54,near-aligned,far-anchor,4,1,1,25,24
54,aligned,far-anchor,4,0,1,25,25
54,near-aligned,far-anchor,4,2,1,25,27
54,near-aligned,far-anchor,4,3,1,25,28
54,near-aligned,far-anchor,4,4,1,25,29
54,far-from-aligned,far-anchor,4,5,1,25,30
54,far-from-aligned,far-anchor,4,6,1,25,31
54,far-from-aligned,far-anchor,4,7,1,25,32
54,far-from-aligned,far-anchor,4,8,1,25,33
54,far-from-aligned,far-anchor,4,9,1,25,34
54,far-from-aligned,far-anchor,4,10,1,25,35
54,far-from-aligned,far-anchor,4,10,1,100,36
54,far-from-aligned,far-anchor,4,9,1,100,37
54,far-from-aligned,far-anchor,4,8,1,100,38
54,far-from-aligned,far-anchor,4,7,1,100,39
54,far-from-aligned,far-anchor,4,6,1,100,40
54,far-from-aligned,far-anchor,4,5,1,100,41
54,near-aligned,far-anchor,4,4,1,100,42
54,near-aligned,far-anchor,4,3,1,100,43
54,near-aligned,far-anchor,4,2,1,100,44
54,near-aligned,far-anchor,4,1,1,100,45
54,aligned,far-anchor,4,0,1,100,46
55,aligned,far-anchor,5,0,0,0,0
55,near-aligned,far-anchor,5,1,0,0,1
55,near-aligned,far-anchor,5,2,0,0,2
55,near-aligned,far-anchor,5,3,0,0,3
55,near-aligned,far-anchor,5,4,0,0,4
55,far-from-aligned,far-anchor,5,5,0,0,5
55,far-from-aligned,far-anchor,5,6,0,0,6
55,far-from-aligned,far-anchor,5,7,0,0,7
55,far-from-aligned,far-anchor,5,8,0,0,8
55,far-from-aligned,far-anchor,5,9,0,0,9
55,far-from-aligned,far-anchor,5,10,0,0 and 75,10
55,far-from-aligned,far-anchor,5,9,0,75,11
55,far-from-aligned,far-anchor,5,8,0,75,12
55,far-from-aligned,far-anchor,5,7,0,75,13
55,far-from-aligned,far-anchor,5,6,0,75,14
55,far-from-aligned,far-anchor,5,5,0,75,15
55,near-aligned,far-anchor,5,4,0,75,16
55,near-aligned,far-anchor,5,3,0,75,17
55,near-aligned,far-anchor,5,2,0,75,18
55,near-aligned,far-anchor,5,1,0,75,19
55,aligned,far-anchor,5,0,0,75,20
55,near-aligned,far-anchor,5,2,0,25,23
55,near-aligned,far-anchor,5,1,0,25,24
55,aligned,far-anchor,5,0,0,25,25
55,near-aligned,far-anchor,5,3,0,25,28
55,near-aligned,far-anchor,5,4,0,25,29
55,far-from-aligned,far-anchor,5,5,0,25,30
55,far-from-aligned,far-anchor,5,6,0,25,31
55,far-from-aligned,far-anchor,5,7,0,25,32
55,far-from-aligned,far-anchor,5,8,0,25,33
55,far-from-aligned,far-anchor,5,9,0,25,34
55,far-from-aligned,far-anchor,5,10,0,25 and 100,35
55,far-from-aligned,far-anchor,5,9,0,100,36
55,far-from-aligned,far-anchor,5,8,0,100,37
55,far-from-aligned,far-anchor,5,7,0,100,38
55,far-from-aligned,far-anchor,5,6,0,100,39
55,far-from-aligned,far-anchor,5,5,0,100,40
55,near-aligned,far-anchor,5,4,0,100,41
55,near-aligned,far-anchor,5,3,0,100,42
55,near-aligned,far-anchor,5,2,0,100,43
55,near-aligned,far-anchor,5,1,0,100,44
55,aligned,far-anchor,5,0,0,100,45
